'x1','x2','x3','y'
1.9317583946753687,3.213342721649367,-4.24475482204844,-1

1.1735614613409857,1.4015474755745676,-4.163478286362107,-1

3.126635922106507,0.42006849163657667,-4.647468652411103,-1

1.562179955255566,1.0019675493076952,-1.5704679461830142,-1

2.949420806925761,1.5875512413851909,-4.725435518830168,-1

2.844362976401547,0.49978465261043525,-5.044771096777612,-1

3.1880297923523018,1.8169426119248495,-2.579141176219181,-1

2.3187276529430214,2.356830611902691,-4.1510255933001465,-1

0.9657571582155353,2.181594518281627,-4.3034096641738415,-1

1.3104502222497993,1.0444674964826568,-3.482520840974943,-1

1.646006088746516,0.1250487065819812,-4.143618402832891,-1

-0.22340315222442664,2.1252314510271875,-5.102057655606748,-1

0.8956166605715494,1.5521650792609745,-4.239562996391314,-1

3.543014595406736,0.20714309027655142,-3.232949130650817,-1

1.9607171817725044,0.3319065022588026,-2.976723339468246,-1

1.828453668777752,2.2717905512136674,-2.6764958460362687,-1

4.16323594928069,2.836527949436392,-3.8691818379424436,-1

1.7606208224240736,2.599659595887113,-2.8447362692774023,-1

2.640131526097592,-0.1169560443108344,-3.5243261243989354,-1

1.2619690907943113,1.7799245990432382,-3.598150389642958,-1

2.910178908092592,1.817218215191302,-2.713672037891024,-1

1.533580903264057,0.5555537440817496,-3.9100496932025486,-1

1.9829795861385595,1.8791517355550817,-1.2406910493091479,-1

1.9577428483393573,0.544054999507223,-3.8459817756993866,-1

1.5364040253539057,1.9814814737734623,-5.040797014444625,-1

2.0632619942003316,1.6565065379653756,-3.267818963799724,-1

1.4026839310346373,1.262078270263993,-4.924060908982532,-1

1.5066801166378059,0.9571385239832823,-3.0839499537385744,-1

0.8438175681780873,2.281198101709993,-2.005515455508631,-1

-0.06998502501353254,1.926258730778101,-2.8230919649697546,-1

1.362562974447771,1.1027281856712023,-3.6328805775869557,-1

1.7022091205982717,1.1909870309528778,-5.176003806329977,-1

3.15233156478312,2.5796185920368213,-4.313364259204203,-1

0.533575672197486,2.0210648764527583,-4.075787969813066,-1

2.1419531633207796,1.1806715828549048,-2.8084612489298135,-1

2.694749143656006,0.7744026215364157,-4.883363955395056,-1

0.4170616026649181,2.110379379107205,-4.688859257784029,-1

1.4931836457013126,0.9036859615494919,-3.5525672962695465,-1

0.06372019415349306,1.6887785967938285,-2.9761089761657944,-1

2.0884220870446613,1.1891138283015283,-3.4025998337312164,-1

2.39904634564013,-1.2725927564266502,-1.5440876917493058,-1

2.3900933226879264,0.84759141761298,-3.890953375187601,-1

2.4937417773491886,1.3838960609656334,-5.530684467781494,-1

4.064492861359319,1.3894593427675275,-2.4798272882842003,-1

1.307950152215609,3.036377054245798,-3.2136563111077203,-1

2.6088438344754508,0.45474663385304526,-2.288854710317299,-1

2.6898181645347883,2.8018462295649984,-4.128087559641579,-1

1.5189728815392123,3.803916697683942,-4.560015822721548,-1

1.8640502993216792,2.6368913626026953,-3.4022750322851443,-1

2.5829536797532935,1.1005509707371248,-3.129944112152481,-1

